3965.3	.0002452
3965.2	.0002511
3965.1	.0002583
3964.9	.0002674
3964.8	.0002802
3964.7	.0002979
3964.6	.0003211
3964.5	.0003485
3964.3	.0003773
3964.2	.0004047
3964.1	.0004278
3964	.0004451
3963.9	.0004571
3963.7	.0004641
3963.6	.0004668
3963.5	.0004646
3963.4	.000456
3963.3	.0004384
3963.1	.00041
3963	.0003702
3962.9	.0003213
3962.8	.0002679
3962.7	.0002164
3962.5	.0001736
3962.4	.000145
3962.3	.0001339
3962.2	.00014
3962.1	.0001608
3961.9	.0001905
3961.8	.0002232
3961.7	.0002531
3961.6	.0002758
3961.5	.0002902
3961.3	.0002971
3961.2	.0003
3961.1	.0003024
3961	.000308
3960.8	.0003177
3960.7	.00033
3960.6	.0003418
3960.5	.0003484
3960.4	.0003453
3960.2	.0003306
3960.1	.000305
3960	.0002722
3959.9	.0002372
3959.8	.0002061
3959.6	.0001836
3959.5	.0001725
3959.4	.0001734
3959.3	.0001855
3959.2	.0002057
3959	.0002313
3958.9	.0002587
3958.8	.0002852
3958.7	.0003076
3958.6	.0003237
3958.4	.0003321
3958.3	.0003321
3958.2	.0003242
3958.1	.00031
3958	.0002916
3957.8	.0002709
3957.7	.00025
3957.6	.0002302
3957.5	.000212
3957.4	.0001966
3957.2	.0001849
3957.1	.0001784
3957	.000178
3956.9	.0001852
3956.8	.0001993
3956.6	.0002199
3956.5	.0002442
3956.4	.0002695
3956.3	.0002925
3956.1	.0003104
3956	.0003208
3955.9	.0003231
3955.8	.000317
3955.7	.0003039
3955.5	.0002857
3955.4	.0002653
3955.3	.0002452
3955.2	.0002276
3955.1	.0002135
3954.9	.0002027
3954.8	.0001942
3954.7	.0001862
3954.6	.0001779
3954.5	.0001693
3954.3	.0001618
3954.2	.0001577
3954.1	.0001593
3954	.0001679
3953.9	.0001826
3953.7	.0002018
3953.6	.0002217
3953.5	.0002397
3953.4	.0002538
3953.3	.0002634
3953.1	.0002692
3953	.0002728
3952.9	.0002745
3952.8	.0002745
3952.7	.0002712
3952.5	.0002633
3952.4	.0002494
3952.3	.0002303
3952.2	.000208
3952	.0001861
3951.9	.0001683
3951.8	.0001579
3951.7	.0001562
3951.6	.000163
3951.4	.0001761
3951.3	.0001928
3951.2	.0002099
3951.1	.0002248
3951	.0002365
3950.8	.0002445
3950.7	.0002498
3950.6	.0002533
3950.5	.0002559
3950.4	.0002585
3950.2	.0002605
3950.1	.0002616
3950	.0002607
3949.9	.0002571
3949.8	.0002511
3949.6	.0002443
3949.5	.0002384
3949.4	.0002361
3949.3	.0002389
3949.2	.0002476
3949	.0002607
3948.9	.000276
3948.8	.0002901
3948.7	.0003006
3948.6	.0003058
3948.4	.0003063
3948.3	.0003043
3948.2	.0003026
3948.1	.0003038
3948	.0003097
3947.8	.0003202
3947.7	.0003339
3947.6	.000348
3947.5	.0003599
3947.3	.0003672
3947.2	.0003683
3947.1	.000363
3947	.0003518
3946.9	.0003357
3946.7	.0003165
